datum,bundesland_id,bundesland_name,versorgungsstufe,anzahl_meldebereiche,faelle_covid_aktuell,intensivbetten_belegt,intensivbetten_frei
2020-11-09,00,Deutschland,FACHKLINIK,85,122,868,352
2020-11-09,00,Deutschland,nicht angegeben,15,9,195,45
2020-11-08,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,831,6418,2367
2020-11-08,00,Deutschland,GRUND_UND_REGELVERSORGUNG,808,999,5916,3000
2020-11-08,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,286,942,7378,1733
2020-11-08,00,Deutschland,FACHKLINIK,84,127,850,337
2020-11-08,00,Deutschland,nicht angegeben,15,6,187,51
2020-11-07,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,822,6607,2239
2020-11-07,00,Deutschland,GRUND_UND_REGELVERSORGUNG,808,967,6089,2843
2020-11-07,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,286,915,7506,1614
2020-11-07,00,Deutschland,FACHKLINIK,84,130,869,316
2020-11-07,00,Deutschland,nicht angegeben,15,5,185,52
2020-11-06,00,Deutschland,GRUND_UND_REGELVERSORGUNG,808,940,6198,2886
2020-11-06,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,783,6686,2184
2020-11-06,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,286,899,7582,1552
2020-11-06,00,Deutschland,nicht angegeben,15,5,189,50
2020-11-06,00,Deutschland,FACHKLINIK,84,126,884,335
2020-11-05,00,Deutschland,GRUND_UND_REGELVERSORGUNG,808,895,6241,2753
2020-11-05,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,758,6742,2216
2020-11-05,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,286,870,7629,1530
2020-11-05,00,Deutschland,FACHKLINIK,84,124,905,349
2020-11-05,00,Deutschland,nicht angegeben,15,6,201,37
2020-11-04,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,709,6714,2261
2020-11-04,00,Deutschland,FACHKLINIK,84,122,892,361
2020-11-04,00,Deutschland,GRUND_UND_REGELVERSORGUNG,807,879,6283,2781
2020-11-04,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,286,825,7603,1622
2020-11-04,00,Deutschland,nicht angegeben,15,11,201,37
2020-11-03,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,287,754,7521,1749
2020-11-03,00,Deutschland,SCHWERPUNKTVERSORGUNG,480,676,6688,2260
2020-11-03,00,Deutschland,GRUND_UND_REGELVERSORGUNG,808,824,6248,2830
2020-11-03,00,Deutschland,FACHKLINIK,84,114,825,361
2020-11-03,00,Deutschland,nicht angegeben,15,12,201,37
2020-11-02,00,Deutschland,SCHWERPUNKTVERSORGUNG,480,633,6455,2569
2020-11-02,00,Deutschland,GRUND_UND_REGELVERSORGUNG,807,765,5965,3057
2020-11-02,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,723,7431,1840
2020-11-02,00,Deutschland,FACHKLINIK,83,111,870,388
2020-11-02,00,Deutschland,nicht angegeben,15,11,200,39
2020-11-01,00,Deutschland,SCHWERPUNKTVERSORGUNG,480,573,6502,2423
2020-11-01,00,Deutschland,FACHKLINIK,83,110,858,374
2020-11-01,00,Deutschland,GRUND_UND_REGELVERSORGUNG,806,699,5936,3074
2020-11-01,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,668,7465,2038
2020-11-01,00,Deutschland,nicht angegeben,15,11,192,58
2020-10-31,00,Deutschland,GRUND_UND_REGELVERSORGUNG,806,651,6031,2984
2020-10-31,00,Deutschland,SCHWERPUNKTVERSORGUNG,480,557,6638,2377
2020-10-31,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,618,7537,1972
2020-10-31,00,Deutschland,FACHKLINIK,83,108,897,345
2020-10-31,00,Deutschland,nicht angegeben,15,10,203,48
2020-10-30,00,Deutschland,GRUND_UND_REGELVERSORGUNG,806,586,6255,2852
2020-10-30,00,Deutschland,SCHWERPUNKTVERSORGUNG,480,542,6687,2352
2020-10-30,00,Deutschland,FACHKLINIK,83,102,909,360
2020-10-30,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,603,7627,1927
2020-10-30,00,Deutschland,nicht angegeben,15,6,203,49
2020-10-29,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,499,6726,2373
2020-10-29,00,Deutschland,GRUND_UND_REGELVERSORGUNG,806,543,6322,2807
2020-10-29,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,555,7641,1977
2020-10-29,00,Deutschland,FACHKLINIK,83,96,922,353
2020-10-29,00,Deutschland,nicht angegeben,15,5,204,47
2020-10-28,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,460,6811,2314
2020-10-28,00,Deutschland,GRUND_UND_REGELVERSORGUNG,806,503,6218,2877
2020-10-28,00,Deutschland,FACHKLINIK,84,86,902,374
2020-10-28,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,514,7649,1940
2020-10-28,00,Deutschland,nicht angegeben,15,6,210,41
2020-10-27,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,426,6764,2430
2020-10-27,00,Deutschland,GRUND_UND_REGELVERSORGUNG,806,475,6215,2903
2020-10-27,00,Deutschland,FACHKLINIK,84,83,903,372
2020-10-27,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,478,7630,1934
2020-10-27,00,Deutschland,nicht angegeben,15,6,206,42
2020-10-26,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,389,6558,2656
2020-10-26,00,Deutschland,GRUND_UND_REGELVERSORGUNG,805,446,5981,3149
2020-10-26,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,434,7376,2185
2020-10-26,00,Deutschland,FACHKLINIK,84,84,899,376
2020-10-26,00,Deutschland,nicht angegeben,15,7,211,37
2020-10-25,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,382,6540,2655
2020-10-25,00,Deutschland,FACHKLINIK,84,73,851,389
2020-10-25,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,425,7413,2117
2020-10-25,00,Deutschland,GRUND_UND_REGELVERSORGUNG,805,408,5892,3191
2020-10-25,00,Deutschland,nicht angegeben,15,6,212,34
2020-10-24,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,349,6723,2485
2020-10-24,00,Deutschland,GRUND_UND_REGELVERSORGUNG,804,385,6094,3017
2020-10-24,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,396,7537,2012
2020-10-24,00,Deutschland,nicht angegeben,15,6,207,38
2020-10-24,00,Deutschland,FACHKLINIK,84,64,860,385
2020-10-23,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,325,6789,2478
2020-10-23,00,Deutschland,GRUND_UND_REGELVERSORGUNG,805,358,6266,2896
2020-10-23,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,373,7581,2004
2020-10-23,00,Deutschland,FACHKLINIK,84,59,892,369
2020-10-23,00,Deutschland,nicht angegeben,15,6,208,37
2020-10-22,00,Deutschland,SCHWERPUNKTVERSORGUNG,480,311,6666,2620
2020-10-22,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,345,7547,2066
2020-10-22,00,Deutschland,GRUND_UND_REGELVERSORGUNG,804,318,6194,3065
2020-10-22,00,Deutschland,FACHKLINIK,83,51,861,386
2020-10-22,00,Deutschland,nicht angegeben,15,5,205,47
2020-10-21,00,Deutschland,GRUND_UND_REGELVERSORGUNG,804,296,6205,3171
2020-10-21,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,273,6644,2684
2020-10-21,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,283,327,7487,2134
2020-10-21,00,Deutschland,FACHKLINIK,85,43,874,442
2020-10-21,00,Deutschland,nicht angegeben,15,4,205,47
2020-10-20,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,260,6641,2813
2020-10-20,00,Deutschland,GRUND_UND_REGELVERSORGUNG,807,297,6145,3357
2020-10-20,00,Deutschland,FACHKLINIK,85,14,842,490
2020-10-20,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,282,306,7472,2161
2020-10-20,00,Deutschland,nicht angegeben,15,2,203,49
2020-10-19,00,Deutschland,GRUND_UND_REGELVERSORGUNG,804,293,5874,3606
2020-10-19,00,Deutschland,FACHKLINIK,85,15,827,510
2020-10-19,00,Deutschland,SCHWERPUNKTVERSORGUNG,483,252,6495,2986
2020-10-19,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,283,289,7319,2284
2020-10-19,00,Deutschland,nicht angegeben,15,2,197,55
2020-10-18,00,Deutschland,GRUND_UND_REGELVERSORGUNG,804,267,5922,3509
2020-10-18,00,Deutschland,SCHWERPUNKTVERSORGUNG,483,226,6401,2982
2020-10-18,00,Deutschland,FACHKLINIK,85,11,822,510
2020-10-18,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,262,7326,2296
2020-10-18,00,Deutschland,nicht angegeben,15,3,194,58
2020-10-17,00,Deutschland,GRUND_UND_REGELVERSORGUNG,804,260,6156,3283
2020-10-17,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,249,7467,2170
2020-10-17,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,210,6591,2802
2020-10-17,00,Deutschland,FACHKLINIK,84,8,833,500
2020-10-17,00,Deutschland,nicht angegeben,15,4,197,55
2020-10-16,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,198,6659,2773
2020-10-16,00,Deutschland,GRUND_UND_REGELVERSORGUNG,804,236,6201,3313
2020-10-16,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,283,244,7630,2035
2020-10-16,00,Deutschland,FACHKLINIK,84,9,862,478
2020-10-16,00,Deutschland,nicht angegeben,15,3,194,58
2020-10-15,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,195,6621,2807
2020-10-15,00,Deutschland,GRUND_UND_REGELVERSORGUNG,802,210,6252,3289
2020-10-15,00,Deutschland,FACHKLINIK,84,9,856,484
2020-10-15,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,283,237,7581,2075
2020-10-15,00,Deutschland,nicht angegeben,15,4,193,58
2020-10-14,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,178,6642,2784
2020-10-14,00,Deutschland,GRUND_UND_REGELVERSORGUNG,802,187,6164,3372
2020-10-14,00,Deutschland,FACHKLINIK,84,9,843,497
2020-10-14,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,283,225,7650,1992
2020-10-14,00,Deutschland,nicht angegeben,15,3,189,58
2020-10-13,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,181,6577,2846
2020-10-13,00,Deutschland,FACHKLINIK,84,13,854,486
2020-10-13,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,239,7595,2090
2020-10-13,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,181,6102,3458
2020-10-13,00,Deutschland,nicht angegeben,15,4,192,59
2020-10-12,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,230,7444,2236
2020-10-12,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,175,6439,2966
2020-10-12,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,168,5989,3562
2020-10-12,00,Deutschland,FACHKLINIK,83,13,838,500
2020-10-12,00,Deutschland,nicht angegeben,15,4,187,64
2020-10-11,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,164,6468,2923
2020-10-11,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,162,5966,3588
2020-10-11,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,206,7442,2216
2020-10-11,00,Deutschland,FACHKLINIK,84,10,816,516
2020-10-11,00,Deutschland,nicht angegeben,15,3,183,68
2020-10-10,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,162,6692,2735
2020-10-10,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,150,6154,3401
2020-10-10,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,207,7569,2109
2020-10-10,00,Deutschland,FACHKLINIK,84,10,847,492
2020-10-10,00,Deutschland,nicht angegeben,15,2,188,62
2020-10-09,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,156,6755,2659
2020-10-09,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,151,6296,3269
2020-10-09,00,Deutschland,nicht angegeben,15,2,191,59
2020-10-09,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,190,7633,2034
2020-10-09,00,Deutschland,FACHKLINIK,84,11,853,492
2020-10-08,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,134,6292,3246
2020-10-08,00,Deutschland,SCHWERPUNKTVERSORGUNG,479,146,6708,2711
2020-10-08,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,192,7699,1987
2020-10-08,00,Deutschland,FACHKLINIK,84,11,863,485
2020-10-08,00,Deutschland,nicht angegeben,15,4,206,44
2020-10-07,00,Deutschland,SCHWERPUNKTVERSORGUNG,480,145,6735,2690
2020-10-07,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,134,6336,3228
2020-10-07,00,Deutschland,FACHKLINIK,84,10,868,480
2020-10-07,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,179,7676,2019
2020-10-07,00,Deutschland,nicht angegeben,15,2,195,56
2020-10-06,00,Deutschland,SCHWERPUNKTVERSORGUNG,480,142,6554,2879
2020-10-06,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,175,7641,2045
2020-10-06,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,118,6214,3376
2020-10-06,00,Deutschland,FACHKLINIK,85,12,877,491
2020-10-06,00,Deutschland,nicht angegeben,15,2,193,56
2020-10-05,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,134,6463,3000
2020-10-05,00,Deutschland,FACHKLINIK,85,11,835,528
2020-10-05,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,120,5948,3618
2020-10-05,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,180,7455,2229
2020-10-05,00,Deutschland,nicht angegeben,15,1,189,60
2020-10-04,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,120,5976,3573
2020-10-04,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,126,6484,2950
2020-10-04,00,Deutschland,FACHKLINIK,85,9,833,511
2020-10-04,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,168,7480,2186
2020-10-04,00,Deutschland,nicht angegeben,15,1,192,59
2020-10-03,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,121,6666,2813
2020-10-03,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,110,6160,3408
2020-10-03,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,162,7621,2038
2020-10-03,00,Deutschland,FACHKLINIK,85,9,859,488
2020-10-03,00,Deutschland,nicht angegeben,15,1,193,58
2020-10-02,00,Deutschland,FACHKLINIK,85,8,884,481
2020-10-02,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,98,6318,3314
2020-10-02,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,108,6720,2787
2020-10-02,00,Deutschland,nicht angegeben,15,1,189,62
2020-10-02,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,158,7668,2031
2020-10-01,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,100,6760,2773
2020-10-01,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,92,6313,3320
2020-10-01,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,162,7664,2057
2020-10-01,00,Deutschland,FACHKLINIK,85,7,880,495
2020-10-01,00,Deutschland,nicht angegeben,15,1,194,57
2020-09-30,00,Deutschland,FACHKLINIK,85,6,895,477
2020-09-30,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,282,155,7724,1991
2020-09-30,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,100,6829,2780
2020-09-30,00,Deutschland,GRUND_UND_REGELVERSORGUNG,802,92,6307,3397
2020-09-30,00,Deutschland,nicht angegeben,15,2,195,56
2020-09-29,00,Deutschland,SCHWERPUNKTVERSORGUNG,482,103,6825,2832
2020-09-29,00,Deutschland,GRUND_UND_REGELVERSORGUNG,802,90,6224,3497
2020-09-29,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,284,153,7680,2018
2020-09-29,00,Deutschland,FACHKLINIK,85,5,882,491
2020-09-29,00,Deutschland,nicht angegeben,15,1,197,54
2020-09-28,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,107,6614,3039
2020-09-28,00,Deutschland,GRUND_UND_REGELVERSORGUNG,802,91,5942,3751
2020-09-28,00,Deutschland,FACHKLINIK,85,4,836,501
2020-09-28,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,150,7483,2172
2020-09-28,00,Deutschland,nicht angegeben,15,1,185,66
2020-09-27,00,Deutschland,GRUND_UND_REGELVERSORGUNG,802,87,5928,3676
2020-09-27,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,97,6671,2945
2020-09-27,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,282,135,7467,2148
2020-09-27,00,Deutschland,FACHKLINIK,85,5,825,503
2020-09-27,00,Deutschland,nicht angegeben,15,1,186,61
2020-09-26,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,94,6933,2693
2020-09-26,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,82,6096,3517
2020-09-26,00,Deutschland,FACHKLINIK,85,5,841,485
2020-09-26,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,131,7661,1981
2020-09-26,00,Deutschland,nicht angegeben,15,00,191,55
2020-09-25,00,Deutschland,FACHKLINIK,85,5,874,464
2020-09-25,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,86,6873,2737
2020-09-25,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,132,7781,1889
2020-09-25,00,Deutschland,GRUND_UND_REGELVERSORGUNG,802,78,6244,3421
2020-09-25,00,Deutschland,nicht angegeben,15,00,191,60
2020-09-24,00,Deutschland,SCHWERPUNKTVERSORGUNG,481,85,6873,2759
2020-09-24,00,Deutschland,FACHKLINIK,86,5,878,458
2020-09-24,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,124,7651,1999
2020-09-24,00,Deutschland,GRUND_UND_REGELVERSORGUNG,802,81,6303,3376
2020-09-24,00,Deutschland,nicht angegeben,15,1,188,63
2020-09-23,00,Deutschland,SCHWERPUNKTVERSORGUNG,475,79,6812,2800
2020-09-23,00,Deutschland,GRUND_UND_REGELVERSORGUNG,802,84,6319,3379
2020-09-23,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,280,123,7645,1991
2020-09-23,00,Deutschland,FACHKLINIK,86,7,876,458
2020-09-23,00,Deutschland,nicht angegeben,16,00,206,65
2020-09-22,00,Deutschland,SCHWERPUNKTVERSORGUNG,474,76,6839,2814
2020-09-22,00,Deutschland,FACHKLINIK,86,5,866,465
2020-09-22,00,Deutschland,GRUND_UND_REGELVERSORGUNG,802,79,6224,3471
2020-09-22,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,280,118,7593,2035
2020-09-22,00,Deutschland,nicht angegeben,16,00,208,63
2020-09-21,00,Deutschland,SCHWERPUNKTVERSORGUNG,474,72,6679,2989
2020-09-21,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,84,5991,3700
2020-09-21,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,106,7421,2219
2020-09-21,00,Deutschland,FACHKLINIK,86,5,821,485
2020-09-21,00,Deutschland,nicht angegeben,16,00,205,66
2020-09-20,00,Deutschland,SCHWERPUNKTVERSORGUNG,474,74,6697,2956
2020-09-20,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,83,5985,3628
2020-09-20,00,Deutschland,FACHKLINIK,86,5,827,459
2020-09-20,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,282,106,7441,2234
2020-09-20,00,Deutschland,nicht angegeben,16,00,208,63
2020-09-19,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,80,6144,3489
2020-09-19,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,282,103,7602,2083
2020-09-19,00,Deutschland,SCHWERPUNKTVERSORGUNG,474,69,6799,2862
2020-09-19,00,Deutschland,FACHKLINIK,86,4,846,439
2020-09-19,00,Deutschland,nicht angegeben,16,1,205,66
2020-09-18,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,76,6301,3383
2020-09-18,00,Deutschland,SCHWERPUNKTVERSORGUNG,474,68,7000,2707
2020-09-18,00,Deutschland,FACHKLINIK,86,5,880,440
2020-09-18,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,282,97,7669,2011
2020-09-18,00,Deutschland,nicht angegeben,16,00,212,59
2020-09-17,00,Deutschland,SCHWERPUNKTVERSORGUNG,474,68,7057,2640
2020-09-17,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,72,6414,3286
2020-09-17,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,282,93,7688,2027
2020-09-17,00,Deutschland,FACHKLINIK,86,5,904,453
2020-09-17,00,Deutschland,nicht angegeben,16,00,210,61
2020-09-16,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,62,6355,3305
2020-09-16,00,Deutschland,SCHWERPUNKTVERSORGUNG,474,70,6966,2739
2020-09-16,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,282,94,7659,2062
2020-09-16,00,Deutschland,FACHKLINIK,86,7,912,446
2020-09-16,00,Deutschland,nicht angegeben,16,00,211,60
2020-09-15,00,Deutschland,SCHWERPUNKTVERSORGUNG,472,61,6861,2800
2020-09-15,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,68,6237,3402
2020-09-15,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,282,97,7608,2069
2020-09-15,00,Deutschland,FACHKLINIK,86,10,883,470
2020-09-15,00,Deutschland,nicht angegeben,16,00,209,62
2020-09-14,00,Deutschland,SCHWERPUNKTVERSORGUNG,473,62,6610,3040
2020-09-14,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,282,101,7446,2238
2020-09-14,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,66,5975,3643
2020-09-14,00,Deutschland,FACHKLINIK,86,8,842,511
2020-09-14,00,Deutschland,nicht angegeben,16,00,203,68
2020-09-13,00,Deutschland,SCHWERPUNKTVERSORGUNG,472,63,6655,2980
2020-09-13,00,Deutschland,GRUND_UND_REGELVERSORGUNG,798,71,6018,3552
2020-09-13,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,282,95,7485,2197
2020-09-13,00,Deutschland,FACHKLINIK,86,7,862,477
2020-09-13,00,Deutschland,nicht angegeben,16,00,208,63
2020-09-12,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,72,6205,3388
2020-09-12,00,Deutschland,SCHWERPUNKTVERSORGUNG,472,64,6831,2827
2020-09-12,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,90,7584,2076
2020-09-12,00,Deutschland,FACHKLINIK,86,7,880,465
2020-09-12,00,Deutschland,nicht angegeben,16,00,204,67
2020-09-11,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,65,6290,3359
2020-09-11,00,Deutschland,SCHWERPUNKTVERSORGUNG,472,56,7011,2662
2020-09-11,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,92,7683,2027
2020-09-11,00,Deutschland,FACHKLINIK,86,7,898,455
2020-09-11,00,Deutschland,nicht angegeben,16,00,197,74
2020-09-10,00,Deutschland,SCHWERPUNKTVERSORGUNG,470,65,6973,2712
2020-09-10,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,69,6316,3360
2020-09-10,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,92,7655,2046
2020-09-10,00,Deutschland,FACHKLINIK,86,7,878,476
2020-09-10,00,Deutschland,nicht angegeben,16,00,195,76
2020-09-09,00,Deutschland,SCHWERPUNKTVERSORGUNG,470,64,6903,2784
2020-09-09,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,90,7578,2061
2020-09-09,00,Deutschland,GRUND_UND_REGELVERSORGUNG,799,63,6258,3403
2020-09-09,00,Deutschland,FACHKLINIK,86,10,897,457
2020-09-09,00,Deutschland,nicht angegeben,16,00,205,68
2020-09-08,00,Deutschland,SCHWERPUNKTVERSORGUNG,470,69,6899,2782
2020-09-08,00,Deutschland,FACHKLINIK,86,11,887,465
2020-09-08,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,57,6233,3438
2020-09-08,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,92,7515,2119
2020-09-08,00,Deutschland,nicht angegeben,16,1,196,75
2020-09-07,00,Deutschland,SCHWERPUNKTVERSORGUNG,470,61,6726,2938
2020-09-07,00,Deutschland,GRUND_UND_REGELVERSORGUNG,800,65,5939,3720
2020-09-07,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,280,90,7348,2260
2020-09-07,00,Deutschland,FACHKLINIK,86,11,854,504
2020-09-07,00,Deutschland,nicht angegeben,16,1,186,85
2020-09-06,00,Deutschland,SCHWERPUNKTVERSORGUNG,472,60,6645,2999
2020-09-06,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,59,5942,3674
2020-09-06,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,87,7366,2256
2020-09-06,00,Deutschland,FACHKLINIK,86,11,851,491
2020-09-06,00,Deutschland,nicht angegeben,16,1,184,85
2020-09-05,00,Deutschland,SCHWERPUNKTVERSORGUNG,471,63,6803,2857
2020-09-05,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,58,6149,3476
2020-09-05,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,89,7537,2084
2020-09-05,00,Deutschland,FACHKLINIK,86,11,884,458
2020-09-05,00,Deutschland,nicht angegeben,16,1,190,81
2020-09-04,00,Deutschland,SCHWERPUNKTVERSORGUNG,471,61,6814,2863
2020-09-04,00,Deutschland,GRUND_UND_REGELVERSORGUNG,801,60,6188,3485
2020-09-04,00,Deutschland,FACHKLINIK,86,11,988,403
2020-09-04,00,Deutschland,UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG,281,91,7516,2134
2020-09-04,00,Deutschland,nicht angegeben,16,1,206,65
